word,ig_score
long,0.030521503494431574
kept,0.030377040306727093
coming,0.03031436773017049
cause,0.030301042646169663
home,0.03008051570504904
time,0.030067537881193623
years,0.029965006932616233
child,0.02994941920042038
short,0.029926192636291187
left,0.029758978867903352
also,0.029744761685530346
terrible,0.02942362129688263
house,0.02926376275718212
already,0.02906352551653981
become,0.02902716708679994
wants,0.028969980031251907
every,0.02868545800447464
will,0.028569679721840657
wonder,0.028444466553628443
yet,0.02843915329625209
into,0.02840131656266749
weeks,0.028287133331307106
last,0.028136028959933255
some,0.02811533905026552
change,0.02775087468326092
in,0.027690837348689188
small,0.027687383582815528
30,0.027684778906404972
worst,0.02767758909612894
be,0.02754087275916747
had,0.02740406050413315
and,0.027187839890654496
came,0.02715917080640793
reading,0.02695297442066173
told,0.02683941467798182
pre,0.02676933677867055
might,0.026593789070223767
much,0.02614194784394425
anything,0.025911185424774885
ed,0.025896930508315562
want,0.02589258166814321
male,0.02565792327125867
part,0.02563665380390982
cheap,0.025596699366966884
seems,0.025550859281793237
day,0.0254071085330318
feels,0.025258985813707113
been,0.02524133696854907
wasn,0.024920140703519184
as,0.024890096898057632
find,0.024822637826825183
at,0.02435527876756775
for,0.024267901767743752
very,0.024113256856799124
re,0.02400178834795952
heard,0.023818273718158405
done,0.023800380527973175
today,0.023748414032161234
past,0.023643667952945598
started,0.023593715724668333
song,0.023498092964291572
head,0.023430004871139925
real,0.02313430830836296
to,0.023132474391320833
only,0.022877561238904793
after,0.02279650853597559
who,0.022469287342391907
of,0.022308187251216412
during,0.02209826628677547
play,0.02191805529097716
made,0.021873886114917696
if,0.02165381735446112
make,0.021385515180344764
cannot,0.02135370656227072
come,0.021057807995627325
under,0.020935458538588136
minutes,0.02093486612041791
kind,0.02061546128243208
than,0.020537729883058506
share,0.020262741173307102
months,0.02013183877660105
soon,0.019911733688786626
face,0.01955230417661369
by,0.019415072252741084
best,0.019163253530859948
around,0.018913885977651392
better,0.018578461138531566
wanted,0.017579920290570174
study,0.01698634432007869
major,0.015928326019396383
old,0.015082034980878234
tw,0.014874889825781187
found,0.01359299561008811
show,0.013542409054934978
words,0.013388805168991288
listen,0.012422374333254993
toys,0.009126912569627166
