word,ig_score
left,0.04240762931294739
sn,0.042323896661400795
take,0.042062206050524346
kind,0.04179995382825533
still,0.04163508151510829
become,0.041588532427946724
found,0.04158267043530941
always,0.041576397605240345
might,0.04156926771004995
decision,0.041477334996064506
out,0.04146583761673334
show,0.041245753644034266
much,0.04112488294587187
look,0.041028146321574845
than,0.040975761684504425
all,0.04079197118990123
later,0.04065787931904197
food,0.04062965605407953
saying,0.04062296682968736
them,0.04048823427997137
everywhere,0.04032408446073532
point,0.040252793580293655
re,0.04023390884200732
knows,0.040226501412689686
personal,0.040167094022035596
months,0.04016403022866983
made,0.04012656561098993
and,0.040099547433508735
face,0.04004044272005558
kept,0.039866817804674305
most,0.039765270559915473
weeks,0.03971263290279441
had,0.03970623498649469
level,0.03958144597709179
now,0.03947261616474751
under,0.039465682581067085
parents,0.03942166604101658
right,0.03938041422516107
two,0.03928795550018549
only,0.038903324838934675
with,0.03884525242097238
us,0.03869349183514714
student,0.0384621374309063
despite,0.03842612216249108
**,0.03838484089023301
hard,0.03815246842956791
their,0.037955902897837485
wrong,0.037872372195124626
that,0.0378513614475531
find,0.03754775122635894
type,0.03750744337836901
long,0.037373519813021026
same,0.03726948300997416
lot,0.03725415915250778
listen,0.0370813119225204
few,0.03703310765946905
30,0.03675816518565019
names,0.036657100543379784
tw,0.03657241538167
best,0.03652025759220123
as,0.036520170753023454
month,0.03651211690157652
dad,0.03639053677519163
in,0.03629087367033983
hold,0.03601796180009842
years,0.03580304831266403
throughout,0.035624440759420395
they,0.03536634490592405
part,0.03533862717449665
great,0.035055832006037235
short,0.03504891383151213
make,0.034927607800524965
little,0.03480861522257328
of,0.03452959171097193
the,0.034426905200796706
bit,0.03442628215998411
at,0.03434606395118559
play,0.0342581532895565
needs,0.034210180242856346
come,0.03387150137374798
some,0.033704253942950776
for,0.03359390691388398
study,0.03354113114376863
fix,0.03344557931025823
complete,0.03343881045778593
to,0.03323322313088106
other,0.03311152419903212
music,0.033027690170066695
telling,0.03283875187238058
see,0.03278148857255777
yet,0.0323176517461737
toys,0.03224716894328594
be,0.0322169987667425
daily,0.03221214779963096
couple,0.03207100089639425
an,0.031917339171438165
survey,0.031859554816037416
thing,0.031815267323205866
very,0.03145729098469019
every,0.031059884349815547
by,0.031016738968901336
started,0.0308444740782891
200,0.030818741768598557
coming,0.030628366628661752
on,0.03044113650191891
leads,0.03016822598874569
into,0.02980789290741086
beyond,0.028800100709001224
minutes,0.02828092376391093
last,0.027253490562240284
major,0.02625827118754387
small,0.02597900666296482
past,0.025907628094920747
share,0.02584729188432296
pre,0.02565863961353898
better,0.025517001748085022
head,0.025271951376150053
around,0.023915890205119337
seconds,0.021652512873212498
give,0.020629331469535828
clean,0.019332391520341236
child,0.017763891878227394
